district,dtname,object-id,timeperiod,total-tender-awarded-value,heat-days-score,land-surface-temperature,sum-aged-population,sum-young-population,sum-population,health-centres-count,workers-affected-pct,avg-electricity,pct-ncd,heat-hazard,exposure,vulnerability,government-response,total-tender-awarded-value-fy-cumsum,heat-risk-score
KARBI ANGLONG,KARBI ANGLONG,18-314-00178,2022_07,0.0,30.205882352941178,3,17072.336000000127,41938.75800000003,303796.875,4,79.48,7.670665193212605,5.27,4,3,5,5,0.0,4
KARBI ANGLONG,KARBI ANGLONG,18-314-00179,2022_07,0.0,31.681818181818183,3,4761.593999999983,10538.669999999998,104391.98750000005,5,79.48,7.850825270347182,5.27,4,3,5,5,0.0,4
DIMA HASAO,DIMA HASAO,18-315-00180,2022_07,0.0,30.17391304347826,2,3446.6960000000545,8512.733999999997,106791.078125,1,89.42,7.379294117647059,3.17,4,2,1,5,0.0,3
DIMA HASAO,DIMA HASAO,18-315-00181,2022_07,0.0,32.0,2,2985.0860000000102,6753.4800000000105,72971.640625,1,89.42,8.398017110418166,3.17,4,2,1,5,0.0,3
DIMA HASAO,DIMA HASAO,18-315-00182,2022_07,0.0,30.0,2,1789.353999999992,4234.163999999998,34241.99375000002,1,89.42,10.796453692848768,3.17,4,2,1,5,0.0,3
DIMA HASAO,DIMA HASAO,18-315-00183,2022_07,0.0,28.115384615384617,2,2596.524000000005,6220.889999999999,73567.8515625,1,89.42,6.016080402010051,3.17,4,2,1,5,0.0,3
CACHAR,CACHAR,18-316-00184,2022_07,0.0,28.4,3,15130.497999999903,26607.90599999996,325357.875,21,69.81,9.64478642596429,4.282500000000001,3,5,1,4,4999800.0,3
CACHAR,CACHAR,18-316-00185,2022_07,0.0,27.181818181818183,3,43244.95999999996,74789.11599999992,744540.3000000007,71,69.81,10.138569340980508,4.282500000000001,3,5,1,4,4999800.0,3
CACHAR,CACHAR,18-316-00186,2022_07,0.0,25.0,3,10016.670000000042,17334.53999999998,183449.0750000002,9,69.81,11.475855130784709,4.282500000000001,3,5,1,4,4999800.0,3
CACHAR,CACHAR,18-316-00187,2022_07,0.0,25.0,3,18325.34400000004,31717.398000000045,369241.46249999944,38,69.81,7.029768027202652,4.282500000000001,3,5,1,4,4999800.0,3
CACHAR,CACHAR,18-316-00188,2022_07,4999800.0,25.22222222222222,3,20907.064000000013,35750.93200000003,487060.8375000004,37,69.81,10.568346451988708,4.282500000000001,3,5,1,4,4999800.0,3
KARIMGANJ,KARIMGANJ,18-317-00189,2022_07,0.0,27.5,4,18836.617999999784,37635.73600000003,334501.84374999907,14,76.88,12.672539817264964,3.51,4,4,5,4,4184701.2,4
KARIMGANJ,KARIMGANJ,18-317-00190,2022_07,0.0,28.0,4,9000.669999999925,17796.744000000006,166077.9249999998,13,76.88,12.155445942602672,3.51,4,4,5,4,4184701.2,4
KARIMGANJ,KARIMGANJ,18-317-00191,2022_07,0.0,28.4,4,14481.638000000035,28646.927999999956,259676.828125,11,76.88,8.879485406003596,3.51,4,4,5,4,4184701.2,4
KARIMGANJ,KARIMGANJ,18-317-00192,2022_07,4184701.2,28.4,4,22176.5560000001,42421.58400000003,287081.5437500002,28,76.88,7.611702889897301,3.51,4,4,5,4,4184701.2,4
KARIMGANJ,KARIMGANJ,18-317-00193,2022_07,0.0,31.166666666666668,4,19571.158000000058,38754.05799999996,345534.8812499996,30,76.88,7.530012044235191,3.51,4,4,5,4,4184701.2,4
HAILAKANDI,HAILAKANDI,18-318-00194,2022_07,0.0,29.0,3,3890.5500000000466,8325.111999999965,124099.11406249972,15,79.86,9.869985833581866,6.115,4,3,3,5,0.0,4
HAILAKANDI,HAILAKANDI,18-318-00195,2022_07,0.0,32.5,3,5710.790000000037,12364.973999999987,173811.7062499998,16,79.86,10.76488741182854,6.115,4,3,3,5,0.0,4
HAILAKANDI,HAILAKANDI,18-318-00196,2022_07,0.0,30.5,3,9383.398000000045,20301.511999999988,260837.22812500037,20,79.86,9.910639768226885,6.115,4,3,3,5,0.0,4
HAILAKANDI,HAILAKANDI,18-318-00197,2022_07,0.0,30.4,3,9454.392000000107,20342.713999999974,208680.3999999999,36,79.86,7.395735925050346,6.115,4,3,3,5,0.0,4
BONGAIGAON,BONGAIGAON,18-319-00198,2022_07,0.0,22.75,1,2963.9919999999984,5807.236000000004,147317.38749999972,13,59.85,10.414518978858222,4.3625,3,2,2,5,0.0,3
BONGAIGAON,BONGAIGAON,18-319-00199,2022_07,0.0,22.0,1,5086.3339999999735,10214.818000000008,133136.1171875,17,59.85,8.033605332004484,4.3625,3,2,2,5,0.0,3
BONGAIGAON,BONGAIGAON,18-319-00200,2022_07,0.0,24.2,1,19045.998000000134,37732.01399999997,329409.4124999996,35,59.85,7.891179753752853,4.3625,3,2,2,5,0.0,3
BONGAIGAON,BONGAIGAON,18-319-00201,2022_07,0.0,25.0,1,4244.058000000019,8393.423999999992,58672.79609375005,5,59.85,11.587693852504742,4.3625,3,2,2,5,0.0,3
BONGAIGAON,BONGAIGAON,18-319-00202,2022_07,0.0,25.0,1,3308.716000000015,6523.449999999997,136581.20625000005,18,59.85,7.662579644041098,4.3625,3,2,2,5,0.0,3
CHIRANG,CHIRANG,18-320-00203,2022_07,0.0,26.0,4,453.28600000000006,874.0179999999964,9302.895898437477,1,85.96,9.42749882684186,4.5825,2,2,4,5,0.0,3
CHIRANG,CHIRANG,18-320-00204,2022_07,0.0,0.0,4,754.3300000000017,1313.2839999999997,20135.519921874977,1,85.96,6.0,4.5825,2,2,4,5,0.0,3
CHIRANG,CHIRANG,18-320-00205,2022_07,0.0,26.4,4,6818.131999999983,13408.853999999992,122197.07499999972,19,85.96,7.445025623649993,4.5825,2,2,4,5,0.0,3
CHIRANG,CHIRANG,18-320-00206,2022_07,0.0,24.5,4,5532.940000000002,10946.216,116825.63593749992,18,85.96,9.28129999686294,4.5825,2,2,4,5,0.0,3
CHIRANG,CHIRANG,18-320-00207,2022_07,0.0,26.454545454545453,4,18267.860000000102,36186.70800000001,342145.6062500002,29,85.96,9.052901203399816,4.5825,2,2,4,5,0.0,3
KAMRUP,KAMRUP,18-321-00208,2022_07,0.0,28.5,2,5754.855999999971,8451.98000000001,191774.1499999999,24,61.86,11.29005784159521,5.825,3,2,1,5,0.0,3
KAMRUP,KAMRUP,18-321-00209,2022_07,0.0,29.0,2,2126.9199999999837,3131.6980000000003,54270.4765625,5,61.86,10.75661514278229,5.825,3,2,1,5,0.0,3
KAMRUP,KAMRUP,18-321-00210,2022_07,0.0,28.666666666666668,2,7265.868000000017,10736.708,207756.97187500028,39,61.86,11.273177828188183,5.825,3,2,1,5,0.0,3
KAMRUP,KAMRUP,18-321-00211,2022_07,0.0,25.142857142857142,2,2663.9799999999814,3915.156,73618.19374999998,35,61.86,9.389575033200533,5.825,3,2,1,5,0.0,3
KAMRUP,KAMRUP,18-321-00212,2022_07,0.0,25.571428571428573,2,4866.04800000001,7403.619999999995,137997.1968749999,30,61.86,9.227140227063517,5.825,3,2,1,5,0.0,3
KAMRUP,KAMRUP,18-321-00213,2022_07,0.0,22.0,2,7154.462000000058,10573.261999999972,190591.5531250001,10,61.86,8.831572132653914,5.825,3,2,1,5,0.0,3
KAMRUP,KAMRUP,18-321-00214,2022_07,0.0,22.0,2,11526.521999999995,17371.600000000006,124857.95625000028,16,61.86,8.87807853427243,5.825,3,2,1,5,0.0,3
KAMRUP,KAMRUP,18-321-00215,2022_07,0.0,23.0,2,6558.890000000072,9937.255999999994,109114.7765624998,12,61.86,9.155390026898408,5.825,3,2,1,5,0.0,3
KAMRUP,KAMRUP,18-321-00216,2022_07,0.0,31.285714285714285,2,2549.5,3811.1039999999994,96837.33281249995,28,61.86,9.161667748437129,5.825,3,2,1,5,0.0,3
KAMRUP,KAMRUP,18-321-00217,2022_07,0.0,25.0,2,741.0139999999956,1096.0620000000015,45142.55390625005,15,61.86,11.543307086614174,5.825,3,2,1,5,0.0,3
KAMRUP,KAMRUP,18-321-00218,2022_07,0.0,29.0,2,1666.9119999999966,2463.3399999999965,50113.20234375005,2,61.86,11.903068679980516,5.825,3,2,1,5,0.0,3
KAMRUP METRO,KAMRUP METRO,18-322-00219,2022_07,0.0,25.0,2,25730.48400000017,31810.129999999997,572063.4124999996,1,40.36,19.464597924143952,0.0,3,4,1,5,0.0,3
KAMRUP METRO,KAMRUP METRO,18-322-00220,2022_07,0.0,27.75,2,3905.252000000037,4789.347999999998,193346.94374999963,42,40.36,8.77042009730539,0.0,3,4,1,5,0.0,3
KAMRUP METRO,KAMRUP METRO,18-322-00221,2022_07,0.0,28.0,2,1658.6959999999965,1987.333999999999,61365.33359374991,7,40.36,10.23603060514723,0.0,3,4,1,5,0.0,3
NALBARI,NALBARI,18-323-00222,2022_07,0.0,24.0,2,3304.0299999999697,4101.6839999999975,65603.52421875001,15,47.21,10.29011786038078,6.945,2,2,1,5,0.0,2
NALBARI,NALBARI,18-323-00223,2022_07,0.0,24.666666666666668,2,2263.0380000000005,2681.866000000002,112155.72343749995,35,47.21,10.107390210370678,6.945,2,2,1,5,0.0,2
NALBARI,NALBARI,18-323-00224,2022_07,0.0,23.0,2,13837.883999999962,16351.066,250136.0593750002,28,47.21,8.7668710139912,6.945,2,2,1,5,0.0,2
NALBARI,NALBARI,18-323-00225,2022_07,0.0,26.0,2,6473.479999999981,7585.554000000004,140812.23124999972,21,47.21,14.340836885980394,6.945,2,2,1,5,0.0,2
NALBARI,NALBARI,18-323-00226,2022_07,0.0,24.0,2,5961.513999999996,6923.101999999984,177876.12500000023,19,47.21,12.204614983280765,6.945,2,2,1,5,0.0,2
NALBARI,NALBARI,18-323-00227,2022_07,0.0,26.0,2,1109.3039999999964,1293.1080000000002,46150.54609375005,3,47.21,9.391899000526038,6.945,2,2,1,5,0.0,2
NALBARI,NALBARI,18-323-00228,2022_07,0.0,28.0,2,8764.270000000019,10353.861999999965,160736.171875,20,47.21,12.64855767853562,6.945,2,2,1,5,0.0,2
BAKSA,BAKSA,18-324-00260,2022_07,0.0,27.0,5,1811.8219999999856,2652.71,76033.98750000005,14,81.84,7.96390433324508,5.680000000000001,3,2,1,5,0.0,3
NALBARI,NALBARI,18-323-00230,2022_07,0.0,0.0,2,409.1519999999982,480.0140000000001,11287.741601562506,1,47.21,6.0,6.945,2,2,1,5,0.0,2
BAKSA,BAKSA,18-324-00231,2022_07,0.0,28.142857142857142,5,5206.565999999992,7621.208000000002,169411.8250000002,14,81.84,7.770237592599701,5.680000000000001,3,2,1,5,0.0,3
BAKSA,BAKSA,18-324-00232,2022_07,0.0,27.0,5,3106.3179999999993,4309.3020000000015,39054.33437499998,6,81.84,13.911290322580646,5.680000000000001,3,2,1,5,0.0,3
BAKSA,BAKSA,18-324-00233,2022_07,0.0,17.333333333333332,5,3416.122000000003,5017.142,104903.7593749999,23,81.84,7.205551532705769,5.680000000000001,3,2,1,5,0.0,3
BAKSA,BAKSA,18-324-00234,2022_07,0.0,26.0,5,2973.9320000000007,4123.297999999995,81101.6046875,12,81.84,8.45694966190834,5.680000000000001,3,2,1,5,0.0,3
BAKSA,TAMULPUR,18-816-00235,2022_07,0.0,0.0,5,214.04600000000028,305.65600000000086,6653.244238281244,2,81.84,9.199794848415774,5.680000000000001,1,2,1,5,0.0,2
BAKSA,TAMULPUR,18-816-00236,2022_07,0.0,0.0,5,173.3779999999988,358.6180000000004,6647.1402343750015,1,81.84,20.0,5.680000000000001,1,2,1,5,0.0,2
DARRANG,DARRANG,18-325-00237,2022_07,0.0,0.0,1,871.9539999999979,1789.9339999999938,17613.257421875023,7,85.43,8.193068254305762,3.61,2,3,3,5,0.0,3
DARRANG,DARRANG,18-325-00238,2022_07,0.0,25.5,1,2317.8300000000017,4655.09599999999,86428.40937500005,21,85.43,8.794089776436318,3.61,2,3,3,5,0.0,3
DARRANG,DARRANG,18-325-00239,2022_07,0.0,27.333333333333332,1,10477.297999999952,20531.70600000001,145347.9750000001,36,85.43,8.718305526401506,3.61,2,3,3,5,0.0,3
UDALGURI,UDALGURI,18-326-00240,2022_07,0.0,23.0,5,929.5119999999952,1627.6939999999995,16045.720898437496,1,80.43,10.525857376156775,5.602499999999999,2,2,5,4,9988341.11,3
UDALGURI,UDALGURI,18-326-00241,2022_07,0.0,30.0,5,4463.049999999988,8025.744000000006,72353.74531249993,3,80.43,7.645069144108068,5.602499999999999,2,2,5,4,9988341.11,3
UDALGURI,UDALGURI,18-326-00242,2022_07,0.0,0.0,5,0.6280000000000001,1.107999999999997,150.85605468749964,1,80.43,8.335555858739019,5.602499999999999,2,2,5,4,9988341.11,3
UDALGURI,UDALGURI,18-326-00243,2022_07,0.0,0.0,5,132.9360000000015,273.48199999999997,2941.998291015625,1,80.43,8.335555858739019,5.602499999999999,2,2,5,4,9988341.11,3
UDALGURI,UDALGURI,18-326-00244,2022_07,0.0,23.0,5,1729.4300000000076,3573.598000000002,65626.65234374997,3,80.43,8.696490673411319,5.602499999999999,2,2,5,4,9988341.11,3
UDALGURI,UDALGURI,18-326-00245,2022_07,0.0,30.375,5,11013.24800000002,19023.008000000005,254144.4468749999,1,80.43,8.60542923835048,5.602499999999999,2,2,5,4,9988341.11,3
UDALGURI,UDALGURI,18-326-00246,2022_07,0.0,28.5,5,13321.717999999992,23013.458,256292.66249999983,1,80.43,7.365098985997103,5.602499999999999,2,2,5,4,9988341.11,3
UDALGURI,UDALGURI,18-326-00247,2022_07,0.0,27.666666666666668,5,5676.338000000047,9973.29,129745.56718749995,1,80.43,7.190589828759393,5.602499999999999,2,2,5,4,9988341.11,3
CHARAIDEO,CHARAIDEO,18-755-00248,2022_07,0.0,20.4,4,6434.561999999976,8653.062000000002,166061.5625,21,97.38,8.43121083827265,4.3325,2,3,1,5,0.0,2
BISWANATH,BISWANATH,18-756-00249,2022_07,0.0,28.846153846153847,1,21116.066000000108,36822.45200000002,396501.80624999944,38,55.39,9.43528364177923,5.3975,3,3,1,5,0.0,3
BISWANATH,BISWANATH,18-756-00250,2022_07,0.0,29.285714285714285,1,4132.786000000022,7192.005999999998,145505.1875,36,55.39,8.524031669897171,5.3975,3,3,1,5,0.0,3
BISWANATH,BISWANATH,18-756-00251,2022_07,0.0,23.0,1,6342.440000000002,11084.988000000005,119656.03437500005,26,55.39,8.72749183006536,5.3975,3,3,1,5,0.0,3
HOJAI,HOJAI,18-757-00252,2022_07,0.0,28.0,5,8563.716000000015,16715.217999999993,324402.0687499996,19,75.41,9.454913964262078,7.420000000000001,4,5,5,5,0.0,5
HOJAI,HOJAI,18-757-00253,2022_07,0.0,32.5,5,11773.777999999931,22938.554000000004,210176.3468749998,20,75.41,6.687779139574981,7.420000000000001,4,5,5,5,0.0,5
HOJAI,HOJAI,18-757-00254,2022_07,0.0,29.416666666666668,5,26205.856000000145,51243.89599999995,581565.2624999993,52,75.41,7.861142516313396,7.420000000000001,4,5,5,5,0.0,5
WEST KARBI ANGLONG,WEST KARBI ANGLONG,18-759-00255,2022_07,0.0,33.595238095238095,3,23909.88599999994,54830.348,364058.3375000004,25,95.44,5.848965398651101,2.96,5,5,3,5,0.0,5
SOUTH SALMARA MANCACHAR,SOUTH SALMARA MANCACHAR,18-758-00256,2022_07,0.0,24.166666666666668,1,1696.3159999999916,4404.220000000001,178967.84999999963,35,84.29,2.9293416402084707,3.2299999999999995,3,4,2,5,0.0,3
SOUTH SALMARA MANCACHAR,SOUTH SALMARA MANCACHAR,18-758-00257,2022_07,0.0,24.8,1,22466.5,54348.083999999915,360035.7874999996,34,84.29,10.400629021573014,3.2299999999999995,3,4,2,5,0.0,3
BAKSA,TAMULPUR,18-816-00258,2022_07,0.0,0.0,5,767.1240000000034,1058.446,14965.657031249995,2,81.84,11.551837196127943,5.680000000000001,1,2,1,5,0.0,2
BAKSA,TAMULPUR,18-816-00259,2022_07,0.0,29.0,5,5913.815999999992,8773.378000000004,174505.51249999995,31,81.84,7.480381789094064,5.680000000000001,1,2,1,5,0.0,2
BAKSA,TAMULPUR,18-816-00261,2022_07,0.0,28.857142857142858,5,14169.234000000057,20830.511999999988,299169.15625,31,81.84,9.527172147001934,5.680000000000001,1,2,1,5,0.0,2
BAKSA,BAKSA,18-324-00262,2022_07,0.0,26.0,5,7219.75,10605.222000000009,169254.85624999995,25,81.84,11.414625321897546,5.680000000000001,3,2,1,5,0.0,3
BAKSA,BAKSA,18-324-00263,2022_07,0.0,29.0,5,2509.8459999999905,3681.966,79630.85468750005,15,81.84,6.167801605854254,5.680000000000001,3,2,1,5,0.0,3
BARPETA,BARPETA,18-303-00264,2022_07,0.0,27.0,1,8729.504000000074,16624.330000000016,157610.28750000056,26,78.24,8.645922537001193,4.0125,2,4,2,5,0.0,3
BARPETA,BAJALI,18-799-00265,2022_07,0.0,27.5,3,6044.516000000003,11697.744000000006,171725.0875,38,78.24,7.445256270447111,4.0125,1,2,1,5,0.0,2
BARPETA,BARPETA,18-303-00266,2022_07,0.0,21.5,1,8409.80999999994,17157.884000000002,259934.30625000037,13,78.24,11.135085305838803,4.0125,2,4,2,5,0.0,3
KAMRUP METRO,KAMRUP METRO,18-322-00267,2022_07,0.0,25.0,2,21239.98999999976,25997.77799999999,528436.8937500007,2,40.36,9.823186885969754,0.0,3,4,1,5,0.0,3
UDALGURI,UDALGURI,18-326-00268,2022_07,9988341.11,29.333333333333332,5,1757.9700000000012,2962.9820000000036,74446.63593750005,3,80.43,8.320355764389998,5.602499999999999,2,2,5,4,9988341.11,3
DARRANG,DARRANG,18-325-00269,2022_07,0.0,28.142857142857142,1,10852.722000000069,22674.71399999992,243065.421875,28,85.43,10.136166380086792,3.61,2,3,3,5,0.0,3
DARRANG,DARRANG,18-325-00270,2022_07,0.0,25.77777777777778,1,30067.709999999963,62315.20400000014,663149.4375,37,85.43,10.09762896136942,3.61,2,3,3,5,0.0,3
MORIGAON,MORIGAON,18-304-00271,2022_07,5642872.199999999,27.375,1,14712.678000000073,30835.74199999997,283340.8312499998,26,55.93,8.623885083181882,5.1625000000000005,4,3,2,4,5642872.199999999,4
KAMRUP,KAMRUP,18-321-00272,2022_07,0.0,22.333333333333332,2,8779.91399999999,12945.777999999998,222458.51249999972,43,61.86,9.172672587731704,5.825,3,2,1,5,0.0,3
KAMRUP,KAMRUP,18-321-00273,2022_07,0.0,23.833333333333332,2,11863.08600000001,16347.784000000014,126949.8468749998,23,61.86,10.22972972972973,5.825,3,2,1,5,0.0,3
DHUBRI,DHUBRI,18-301-00274,2022_07,0.0,29.5,1,585.4979999999996,1093.0,24044.37109375,1,78.55,6.724181729360039,4.425,4,3,2,4,9998000.0,4
JORHAT,JORHAT,18-312-00276,2022_07,0.0,27.666666666666668,5,15046.597999999882,17263.732000000018,266117.328125,32,73.71,12.994232741770045,7.529999999999999,3,3,1,5,0.0,3
JORHAT,JORHAT,18-312-00277,2022_07,0.0,25.5,5,5406.326000000001,6206.33600000001,147296.95937499998,9,73.71,10.197020085301467,7.529999999999999,3,3,1,5,0.0,3
CHARAIDEO,CHARAIDEO,18-755-00278,2022_07,0.0,23.833333333333332,4,5637.2880000000005,7689.9000000000015,130479.3562500002,37,97.38,8.264611365120835,4.3325,2,3,1,5,0.0,2
CHARAIDEO,CHARAIDEO,18-755-00279,2022_07,0.0,19.666666666666668,4,4554.382000000041,6110.580000000001,200188.8812500001,24,97.38,9.176653888957588,4.3325,2,3,1,5,0.0,2
MAJULI,MAJULI,18-760-00280,2022_07,0.0,27.25,3,2947.423999999999,3674.803999999989,60049.89999999991,12,88.08,9.266321725481076,5.345,3,2,1,5,0.0,3
MAJULI,MAJULI,18-760-00281,2022_07,0.0,27.181818181818183,3,4364.613999999943,5131.490000000005,106476.89687499998,20,88.08,9.435180143388692,5.345,3,2,1,5,0.0,3
KARBI ANGLONG,KARBI ANGLONG,18-314-00275,2022_07,0.0,29.208333333333332,3,13547.220000000205,31318.805999999982,293693.78125,21,79.48,5.961560587835364,5.27,4,3,5,5,0.0,4
KOKRAJHAR,KOKRAJHAR,18-300-00101,2022_08,0.0,23.941176470588236,4,18245.42200000002,34548.42199999999,326890.0499999998,49,86.36,6.103794428434198,4.26,2,2,3,4,8697960.06,3
KOKRAJHAR,KOKRAJHAR,18-300-00102,2022_08,0.0,23.0,4,1174.412000000004,2276.327999999994,56534.32343749996,21,86.36,4.9428373291064,4.26,2,2,3,4,8697960.06,3
KOKRAJHAR,KOKRAJHAR,18-300-00103,2022_08,0.0,26.2,4,7511.254000000015,14638.161999999982,198986.6812499999,28,86.36,9.173704728370222,4.26,2,2,3,4,8697960.06,3
KOKRAJHAR,KOKRAJHAR,18-300-00104,2022_08,8697960.06,27.307692307692307,4,18552.969999999972,38329.879999999976,339510.63124999986,32,86.36,9.37156862745098,4.26,2,2,3,4,8697960.06,3
KOKRAJHAR,KOKRAJHAR,18-300-00105,2022_08,0.0,22.5,4,3268.801999999996,8497.939999999995,113060.0265625,12,86.36,8.971087633242147,4.26,2,2,3,4,8697960.06,3
KOKRAJHAR,KOKRAJHAR,18-300-00106,2022_08,0.0,0.0,4,2490.5499999999884,6525.215999999957,51252.02968749986,5,86.36,7.29100930072339,4.26,2,2,3,4,8697960.06,3
KOKRAJHAR,KOKRAJHAR,18-300-00107,2022_08,0.0,22.5,4,1132.5760000000157,2973.329999999987,83265.64218750037,9,86.36,7.331983805668016,4.26,2,2,3,4,8697960.06,3
KOKRAJHAR,KOKRAJHAR,18-300-00108,2022_08,0.0,22.0,4,5481.173999999941,13965.565999999992,116066.8828125,7,86.36,18.543851818790447,4.26,2,2,3,4,8697960.06,3
DHUBRI,DHUBRI,18-301-00109,2022_08,0.0,22.0,1,6142.788000000059,16074.542000000132,197216.21875,16,78.55,5.354767053273049,4.425,2,3,2,4,9998000.0,2
DHUBRI,DHUBRI,18-301-00110,2022_08,0.0,25.0,1,4382.956000000006,9943.38400000002,179957.0375000001,29,78.55,6.031057454997325,4.425,2,3,2,4,9998000.0,2
DHUBRI,DHUBRI,18-301-00111,2022_08,0.0,22.333333333333332,1,8630.873999999953,22183.199999999953,171668.2999999998,22,78.55,10.015998093994318,4.425,2,3,2,4,9998000.0,2
DHUBRI,DHUBRI,18-301-00112,2022_08,0.0,19.75,1,14531.336000000128,37293.95999999996,407660.8562500011,32,78.55,7.015421644530468,4.425,2,3,2,4,9998000.0,2
DHUBRI,DHUBRI,18-301-00113,2022_08,0.0,23.0,1,7473.4220000000205,19483.197999999975,331335.55000000075,39,78.55,8.902051750071829,4.425,2,3,2,4,9998000.0,2
DHUBRI,DHUBRI,18-301-00114,2022_08,0.0,20.75,1,827.7579999999871,2116.015999999996,68154.00624999986,12,78.55,8.651042758331586,4.425,2,3,2,4,9998000.0,2
GOALPARA,GOALPARA,18-302-00115,2022_08,0.0,18.25,1,12560.270000000137,30048.780000000028,223278.9656250002,36,87.33,8.098310528024053,3.3875,2,3,1,5,0.0,3
GOALPARA,GOALPARA,18-302-00116,2022_08,0.0,18.125,1,8640.631999999983,21178.882,315926.28125,43,87.33,8.84951089267993,3.3875,2,3,1,5,0.0,3
GOALPARA,GOALPARA,18-302-00117,2022_08,0.0,21.0,1,17107.956000000006,40149.86400000006,309543.2000000002,36,87.33,8.281090819634175,3.3875,2,3,1,5,0.0,3
GOALPARA,GOALPARA,18-302-00118,2022_08,0.0,21.333333333333332,1,2143.7100000000064,5066.111999999994,79150.73124999998,19,87.33,9.595232052211747,3.3875,2,3,1,5,0.0,3
GOALPARA,GOALPARA,18-302-00119,2022_08,0.0,30.333333333333332,1,6017.5839999999735,13855.67399999997,143503.3718750002,20,87.33,9.69726014802556,3.3875,2,3,1,5,0.0,3
BARPETA,BARPETA,18-303-00120,2022_08,0.0,22.75,2,8975.042000000016,18331.24199999997,219897.89687500056,28,78.24,5.947720364741642,4.0125,2,4,2,5,0.0,3
BARPETA,BARPETA,18-303-00121,2022_08,0.0,22.285714285714285,2,18791.914000000103,38706.55800000008,332325.6375000011,43,78.24,3.9392814340055233,4.0125,2,4,2,5,0.0,3
BARPETA,BARPETA,18-303-00122,2022_08,0.0,24.0,2,15643.735999999915,32079.034,400055.7437500004,55,78.24,10.201593666373126,4.0125,2,4,2,5,0.0,3
BARPETA,BARPETA,18-303-00123,2022_08,0.0,21.666666666666668,2,7402.739999999991,15271.890000000014,223127.4125000015,40,78.24,8.263521589720604,4.0125,2,4,2,5,0.0,3
BARPETA,BAJALI,18-799-00124,2022_08,0.0,27.5,5,5242.050000000047,10431.361999999994,122928.98124999972,27,78.24,7.632616199727061,4.0125,1,2,1,5,0.0,2
BARPETA,BAJALI,18-799-00125,2022_08,0.0,0.0,5,937.3020000000106,1914.077999999994,25596.291015625,5,78.24,5.882934443288241,4.0125,1,2,1,5,0.0,2
MORIGAON,MORIGAON,18-304-00126,2022_08,0.0,27.5,3,5680.042000000016,12059.687999999996,124904.078125,9,55.93,3.7721604770940633,5.1625000000000005,3,3,2,4,14308388.989999998,3
MORIGAON,MORIGAON,18-304-00127,2022_08,0.0,27.0,3,5003.447999999975,10685.103999999992,277329.0750000002,25,55.93,5.833076032419915,5.1625000000000005,3,3,2,4,14308388.989999998,3
MORIGAON,MORIGAON,18-304-00128,2022_08,0.0,26.2,3,8544.576000000001,18200.164000000048,245958.35312500037,34,55.93,8.826467527060784,5.1625000000000005,3,3,2,4,14308388.989999998,3
MORIGAON,MORIGAON,18-304-00129,2022_08,0.0,25.0,3,8339.576000000117,17711.80800000002,203327.84375,22,55.93,8.858145505075484,5.1625000000000005,3,3,2,4,14308388.989999998,3
NAGAON,NAGAON,18-305-00130,2022_08,0.0,30.8,2,13134.8820000001,25242.604000000003,290374.2937500002,44,69.66,9.057852889317676,5.1675,3,4,1,4,6555959.29,3
NAGAON,NAGAON,18-305-00131,2022_08,0.0,28.6,2,18239.476000000024,35364.476000000024,388989.3687500004,26,69.66,10.350149858803556,5.1675,3,4,1,4,6555959.29,3
NAGAON,NAGAON,18-305-00132,2022_08,0.0,30.5,2,16383.132000000216,31534.87000000011,291857.4249999998,52,69.66,7.2677222276576545,5.1675,3,4,1,4,6555959.29,3
NAGAON,NAGAON,18-305-00133,2022_08,0.0,28.0,2,15160.412000000011,29745.466000000015,443943.2437500004,42,69.66,12.37875139569882,5.1675,3,4,1,4,6555959.29,3
NAGAON,NAGAON,18-305-00134,2022_08,0.0,27.2,2,12004.34999999986,23299.918000000063,468311.3687500004,42,69.66,12.250784762874352,5.1675,3,4,1,4,6555959.29,3
NAGAON,NAGAON,18-305-00135,2022_08,0.0,23.6,2,6884.945999999996,13608.20199999999,187636.109375,37,69.66,9.06623584441162,5.1675,3,4,1,4,6555959.29,3
NAGAON,NAGAON,18-305-00136,2022_08,6555959.29,24.6,2,15803.236000000034,30782.47400000005,278424.234375,34,69.66,8.410509418123445,5.1675,3,4,1,4,6555959.29,3
SONITPUR,SONITPUR,18-306-00137,2022_08,0.0,35.05882352941177,2,27282.08799999999,47855.704,529446.9500000002,57,84.82,8.874969800549406,6.025,4,5,4,4,7244137.8,5
