district,dtname,object-id,timeperiod,total-tender-awarded-value,land-surface-temperature,sum-aged-population,sum-young-population,sum-population,avg-electricity,pct-ncd,heat-hazard,exposure,vulnerability,government-response,heat-risk-score
Sambalpur,Sambalpur,21-372-03562,2021_11,0.0,28.12814978845492,6772.265000000014,6895.955000000002,97303.48828125,10.582074021546925,4.96,2,3,1,3,2
Sambalpur,Sambalpur,21-372-03563,2021_11,0.0,28.12814978845492,17151.070000000065,17295.43,219977.15625,10.64576745317441,4.96,2,3,1,3,2
Sambalpur,Sambalpur,21-372-03564,2021_11,0.0,28.12814978845492,6372.5,6610.475000000006,80490.29296875,10.10854271356784,4.96,2,3,1,3,2
Sambalpur,Sambalpur,21-372-03565,2021_11,0.0,28.12814978845492,5451.054999999993,5495.644999999997,84178.4765625,10.458348716007356,4.96,2,3,1,3,2
Sambalpur,Sambalpur,21-372-03566,2021_11,0.0,28.12814978845492,7951.804999999935,8023.07,105386.5546875,10.068365364956042,4.96,2,3,1,3,2
Sonepur,Sonepur,21-392-03567,2021_11,0.0,29.563409814766832,9874.23999999999,9912.675,118288.57421875,11.220243507125026,5.030000000000001,3,2,1,3,3
Sonepur,Sonepur,21-392-03568,2021_11,0.0,29.563409814766832,7680.964999999967,7871.519999999997,96976.08984375,10.22045689574128,5.030000000000001,3,2,1,3,3
Sonepur,Sonepur,21-392-03569,2021_11,0.0,29.563409814766832,8633.58500000008,8562.634999999995,142772.140625,11.277751930771378,5.030000000000001,3,2,1,3,3
Sonepur,Sonepur,21-392-03570,2021_11,0.0,29.563409814766832,6803.104999999981,7021.894999999997,111002.5234375,9.30176,5.030000000000001,3,2,1,3,3
Sonepur,Sonepur,21-392-03571,2021_11,0.0,29.563409814766832,3811.874999999971,3829.315000000001,83673.3125,11.049384067939735,5.030000000000001,3,2,1,3,3
Sonepur,Sonepur,21-392-03572,2021_11,0.0,29.563409814766832,7340.334999999963,7375.360000000001,119866.94921875,9.087116653903658,5.030000000000001,3,2,1,3,3
Sundargarh,Sundargarh,21-374-03573,2021_11,0.0,28.25124843406792,5026.789999999979,6918.535000000004,116525.5234375,10.492696386063622,6.23,2,3,1,2,1
Sundargarh,Sundargarh,21-374-03574,2021_11,0.0,28.25124843406792,3819.2399999999902,5251.380000000005,78586.16796875,9.08294540837918,6.23,2,3,1,2,1
Sundargarh,Sundargarh,21-374-03575,2021_11,0.0,28.25124843406792,32188.200000000183,44387.07000000001,718416.5,9.364053828397427,6.23,2,3,1,2,1
Sundargarh,Sundargarh,21-374-03576,2021_11,0.0,28.25124843406792,3733.375,5133.934999999998,87967.0,9.204191151473944,6.23,2,3,1,2,1
Sundargarh,Sundargarh,21-374-03577,2021_11,0.0,28.25124843406792,3542.884999999951,4868.575000000012,79190.74609375,8.761087267525037,6.23,2,3,1,2,1
Sundargarh,Sundargarh,21-374-03578,2021_11,0.0,28.25124843406792,4492.789999999979,6094.024999999994,100967.55078125,8.329815655890997,6.23,2,3,1,2,1
Sundargarh,Sundargarh,21-374-03579,2021_11,0.0,28.25124843406792,3929.0200000000186,5419.205000000002,94431.3046875,5.889229039110334,6.23,2,3,1,2,1
Sundargarh,Sundargarh,21-374-03580,2021_11,0.0,28.25124843406792,4115.600000000035,5657.109999999986,129877.49609375,9.026909302100474,6.23,2,3,1,2,1
Sundargarh,Sundargarh,21-374-03581,2021_11,0.0,28.25124843406792,5864.260000000009,8051.635000000009,93149.98828125,9.229808578155389,6.23,2,3,1,2,1
Sundargarh,Sundargarh,21-374-03582,2021_11,0.0,28.25124843406792,5450.47000000003,7511.354999999981,112875.5078125,7.46808110367893,6.23,2,3,1,2,1
Sundargarh,Sundargarh,21-374-03583,2021_11,0.0,28.25124843406792,10804.609999999986,14851.285000000003,114466.625,9.18881996236147,6.23,2,3,1,2,1
Sundargarh,Sundargarh,21-374-03584,2021_11,0.0,28.25124843406792,3190.625000000029,4384.564999999999,76024.02734375,9.298162259076648,6.23,2,3,1,2,1
Sundargarh,Sundargarh,21-374-03585,2021_11,0.0,28.25124843406792,7758.789999999921,10856.690000000002,116771.8515625,9.12922530851459,6.23,2,3,1,2,1
Sundargarh,Sundargarh,21-374-03586,2021_11,0.0,28.25124843406792,11556.755000000005,15856.380000000005,199318.265625,9.967912164225124,6.23,2,3,1,2,1
Sundargarh,Sundargarh,21-374-03587,2021_11,0.0,28.25124843406792,4280.75,5882.125,89614.65234375,10.016059003618146,6.23,2,3,1,2,1
Sundargarh,Sundargarh,21-374-03588,2021_11,0.0,28.25124843406792,7266.589999999967,9798.705000000002,122966.0390625,9.491508522638746,6.23,2,3,1,2,1
Sundargarh,Sundargarh,21-374-03589,2021_11,0.0,28.25124843406792,5870.634999999951,8067.999999999993,58733.3046875,8.450069297541761,6.23,2,3,1,2,1
Anugul,Anugul,21-384-03276,2021_12,0.0,25.94156681765417,10006.68499999994,11366.555,194589.0390625,10.000471394407652,5.94,2,4,1,3,2
Anugul,Anugul,21-384-03277,2021_12,0.0,25.94156681765417,7791.72499999986,8856.279999999999,141697.03125,10.01799541771366,5.94,2,4,1,3,2
Anugul,Anugul,21-384-03278,2021_12,0.0,25.94156681765417,10448.029999999912,11844.015,180526.90625,10.731610829521571,5.94,2,4,1,3,2
Anugul,Anugul,21-384-03279,2021_12,0.0,25.94156681765417,17080.58499999973,19433.61500000005,260395.75,9.539741971187937,5.94,2,4,1,3,2
Anugul,Anugul,21-384-03280,2021_12,0.0,25.94156681765417,7159.899999999965,8132.885000000002,154138.7734375,10.441538461538462,5.94,2,4,1,3,2
Anugul,Anugul,21-384-03281,2021_12,0.0,25.94156681765417,4340.150000000023,4930.324999999999,117449.66015625,8.734791168069172,5.94,2,4,1,3,2
Anugul,Anugul,21-384-03282,2021_12,0.0,25.94156681765417,10442.10499999998,12476.98999999999,159464.1875,8.805416694073537,5.94,2,4,1,3,2
Anugul,Anugul,21-384-03283,2021_12,0.0,25.94156681765417,11771.525000000023,13340.229999999996,198442.7421875,10.504343694855436,5.94,2,4,1,3,2
Balangir,Balangir,21-393-03284,2021_12,0.0,28.46362408542509,8967.800000000047,9298.684999999998,97394.37890625,10.856164728389468,4.345,3,3,1,3,3
Balangir,Balangir,21-393-03285,2021_12,0.0,28.46362408542509,20738.11499999999,21908.89500000002,247379.953125,10.39988421383154,4.345,3,3,1,3,3
Balangir,Balangir,21-393-03286,2021_12,0.0,28.46362408542509,12496.39500000002,13190.950000000012,155077.1875,9.171054783319706,4.345,3,3,1,3,3
Balangir,Balangir,21-393-03287,2021_12,0.0,28.46362408542509,11810.810000000056,12472.630000000005,142675.796875,10.178015693576274,4.345,3,3,1,3,3
Balangir,Balangir,21-393-03288,2021_12,0.0,28.46362408542509,10782.324999999952,11390.36499999999,129626.28125,9.749360925136944,4.345,3,3,1,3,3
Balangir,Balangir,21-393-03289,2021_12,0.0,28.46362408542509,1996.7200000000007,2142.4199999999983,76225.64453125,11.207150534713556,4.345,3,3,1,3,3
Balangir,Balangir,21-393-03290,2021_12,23960669.0,28.46362408542509,8839.69000000006,9214.524999999994,120215.28515625,9.313562061322497,4.345,3,3,1,3,3
Balangir,Balangir,21-393-03291,2021_12,0.0,28.46362408542509,13988.090000000084,14759.350000000037,194250.078125,10.698392787142296,4.345,3,3,1,3,3
Balangir,Balangir,21-393-03292,2021_12,0.0,28.46362408542509,9952.284999999916,10508.195000000009,128936.2734375,9.440619426436031,4.345,3,3,1,3,3
Balangir,Balangir,21-393-03293,2021_12,0.0,28.46362408542509,13653.879999999888,14406.669999999984,187733.6328125,11.007928586790744,4.345,3,3,1,3,3
Balangir,Balangir,21-393-03294,2021_12,0.0,28.46362408542509,14820.09999999986,15644.660000000033,124353.33203125,10.037966375523805,4.345,3,3,1,3,3
Balangir,Balangir,21-393-03295,2021_12,0.0,28.46362408542509,7906.75,8351.125,149351.3984375,10.1824843552414,4.345,3,3,1,3,3
Balangir,Balangir,21-393-03296,2021_12,0.0,28.46362408542509,22320.16500000004,23685.01999999996,187600.109375,10.794120569564624,4.345,3,3,1,3,3
Balangir,Balangir,21-393-03297,2021_12,0.0,28.46362408542509,8375.369999999995,8858.39499999999,128837.671875,8.915403421237148,4.345,3,3,1,3,3
Baleshwar,Baleshwar,21-377-03298,2021_12,0.0,26.754961117685763,6425.255000000005,6840.265000000007,161455.09375,11.429175784099195,6.262499999999999,3,4,2,3,3
Baleshwar,Baleshwar,21-377-03299,2021_12,0.0,26.754961117685763,21462.75,22867.04500000004,429714.0,13.213350739398113,6.262499999999999,3,4,2,3,3
Baleshwar,Baleshwar,21-377-03300,2021_12,0.0,26.754961117685763,17028.580000000075,18128.43,241839.9609375,9.536069293034164,6.262499999999999,3,4,2,3,3
Baleshwar,Baleshwar,21-377-03301,2021_12,0.0,26.754961117685763,5653.260000000009,6019.029999999999,173655.40625,9.727910238429171,6.262499999999999,3,4,2,3,3
Baleshwar,Baleshwar,21-377-03302,2021_12,0.0,26.754961117685763,12874.875,13699.0,326781.125,6.84546004150259,6.262499999999999,3,4,2,3,3
Baleshwar,Baleshwar,21-377-03303,2021_12,0.0,26.754961117685763,7656.055000000051,8152.865000000005,258910.3828125,9.698678143912073,6.262499999999999,3,4,2,3,3
Baleshwar,Baleshwar,21-377-03304,2021_12,0.0,26.754961117685763,7747.609999999986,8249.665,185463.78125,10.22884295728843,6.262499999999999,3,4,2,3,3
Baleshwar,Baleshwar,21-377-03305,2021_12,0.0,26.754961117685763,9842.704999999958,10574.294999999998,161357.4921875,11.00129177313495,6.262499999999999,3,4,2,3,3
Baleshwar,Baleshwar,21-377-03306,2021_12,0.0,26.754961117685763,11409.550000000048,12222.589999999967,102774.578125,11.12971595500031,6.262499999999999,3,4,2,3,3
Baleshwar,Baleshwar,21-377-03307,2021_12,0.0,26.754961117685763,27246.70499999984,29052.755000000005,164408.65625,10.28199142877164,6.262499999999999,3,4,2,3,3
Baleshwar,Baleshwar,21-377-03308,2021_12,0.0,26.754961117685763,7613.280000000028,7982.340000000011,141419.2578125,9.168019767031415,6.262499999999999,3,4,2,3,3
Baleshwar,Baleshwar,21-377-03309,2021_12,0.0,26.754961117685763,9673.035000000033,10285.97,183681.4453125,10.368571734698389,6.262499999999999,3,4,2,3,3
Bargarh,Bargarh,21-370-03310,2021_12,0.0,27.71275376717757,7363.779999999912,6498.614999999998,84771.74609375,8.438573918817964,6.485,3,2,1,3,3
Bargarh,Bargarh,21-370-03311,2021_12,0.0,27.71275376717757,5620.390000000014,4961.9000000000015,125084.77734375,10.10168534795581,6.485,3,2,1,3,3
Bargarh,Bargarh,21-370-03312,2021_12,0.0,27.71275376717757,14133.079999999958,12468.645,145114.625,11.6695635680322,6.485,3,2,1,3,3
Bargarh,Bargarh,21-370-03313,2021_12,0.0,27.71275376717757,15819.684999999825,13948.019999999997,273981.859375,12.449826359086194,6.485,3,2,1,3,3
Bargarh,Bargarh,21-370-03314,2021_12,0.0,27.71275376717757,5444.76999999996,4799.264999999999,79954.2421875,11.062102479811337,6.485,3,2,1,3,3
Bargarh,Bargarh,21-370-03315,2021_12,0.0,27.71275376717757,10026.945000000063,8922.134999999998,135742.5546875,10.453585533831642,6.485,3,2,1,3,3
Bargarh,Bargarh,21-370-03316,2021_12,0.0,27.71275376717757,5106.25,4505.06,111966.19921875,9.334913451529744,6.485,3,2,1,3,3
Bargarh,Bargarh,21-370-03317,2021_12,0.0,27.71275376717757,9821.449999999952,9085.940000000002,104208.953125,9.516126601356444,6.485,3,2,1,3,3
Bargarh,Bargarh,21-370-03318,2021_12,0.0,27.71275376717757,5148.070000000007,4545.09,109668.859375,10.651541951857263,6.485,3,2,1,3,3
Bargarh,Bargarh,21-370-03319,2021_12,0.0,27.71275376717757,11291.054999999937,9976.775,130194.5625,10.910405122930896,6.485,3,2,1,3,3
Bargarh,Bargarh,21-370-03320,2021_12,0.0,27.71275376717757,9897.915000000035,8864.779999999999,132237.18359375,9.042847694633409,6.485,3,2,1,3,3
Bargarh,Bargarh,21-370-03321,2021_12,0.0,27.71275376717757,10842.044999999924,9717.905000000002,143574.2109375,9.985838779956428,6.485,3,2,1,3,3
Bhadrak,Bhadrak,21-378-03322,2021_12,0.0,26.92000462132986,17962.485000000102,17892.214999999997,281175.109375,6.892744587231656,6.51,3,5,3,3,3
Bhadrak,Bhadrak,21-378-03323,2021_12,0.0,26.92000462132986,19217.98999999999,19102.645000000004,404389.421875,10.046581206671572,6.51,3,5,3,3,3
Bhadrak,Bhadrak,21-378-03324,2021_12,0.0,26.92000462132986,6439.415000000037,6411.925000000003,104621.75,9.233143240523315,6.51,3,5,3,3,3
Bhadrak,Bhadrak,21-378-03325,2021_12,0.0,26.92000462132986,8488.29999999993,8462.304999999993,137542.27734375,9.946807658415445,6.51,3,5,3,3,3
Bhadrak,Bhadrak,21-378-03326,2021_12,0.0,26.92000462132986,18371.66500000004,18093.234999999982,297641.78125,9.12005618956355,6.51,3,5,3,3,3
Bhadrak,Bhadrak,21-378-03327,2021_12,0.0,26.92000462132986,12752.984999999986,12625.929999999991,208773.4765625,9.203391925172308,6.51,3,5,3,3,3
Bhadrak,Bhadrak,21-378-03328,2021_12,0.0,26.92000462132986,13023.410000000033,12947.544999999998,200620.53125,9.51117669102492,6.51,3,5,3,3,3
Boudh,Boudh,21-391-03329,2021_12,0.0,26.377366997059628,12309.985000000102,16562.205000000016,185092.515625,11.207798250511818,5.7525,3,4,1,3,3
Boudh,Boudh,21-391-03330,2021_12,0.0,26.377366997059628,13869.594999999972,18068.084999999992,159264.328125,11.062897596151553,5.7525,3,4,1,3,3
Boudh,Boudh,21-391-03331,2021_12,0.0,26.377366997059628,15561.550000000048,20317.36499999999,184266.8984375,10.403689971751412,5.7525,3,4,1,3,3
Cuttack,Cuttack,21-381-03332,2021_12,0.0,27.0149175959524,14073.819999999949,11209.455000000002,178912.5546875,10.803855251743457,7.865,2,4,1,3,2
Cuttack,Cuttack,21-381-03333,2021_12,0.0,27.0149175959524,9897.064999999944,7644.215,180872.359375,10.862468662854567,7.865,2,4,1,3,2
Cuttack,Cuttack,21-381-03334,2021_12,0.0,27.0149175959524,3434.2399999999907,2660.7550000000047,119967.55078125,9.804369067560025,7.865,2,4,1,3,2
Cuttack,Cuttack,21-381-03335,2021_12,0.0,27.0149175959524,10117.050000000048,7823.595000000001,142755.65625,9.984044721988814,7.865,2,4,1,3,2
Cuttack,Cuttack,21-381-03336,2021_12,0.0,27.0149175959524,2004.5100000000093,1541.0950000000012,59323.025390625,12.113387023045862,7.865,2,4,1,3,2
Cuttack,Cuttack,21-381-03337,2021_12,0.0,27.0149175959524,52015.28500000015,39940.649999999965,874106.84375,16.71992562153494,7.865,2,4,1,3,2
Cuttack,Cuttack,21-381-03338,2021_12,0.0,27.0149175959524,2471.179999999993,1901.6000000000024,98992.1484375,7.0417833183667,7.865,2,4,1,3,2
Cuttack,Cuttack,21-381-03339,2021_12,0.0,27.0149175959524,14074.85499999998,10957.354999999996,194623.6015625,10.495828460038986,7.865,2,4,1,3,2
Cuttack,Cuttack,21-381-03340,2021_12,0.0,27.0149175959524,14144.439999999944,10934.720000000008,177627.6015625,9.849902063035792,7.865,2,4,1,3,2
Cuttack,Cuttack,21-381-03341,2021_12,0.0,27.0149175959524,12218.109999999986,9250.61,149426.28125,11.013769556296486,7.865,2,4,1,3,2
Cuttack,Cuttack,21-381-03342,2021_12,0.0,27.0149175959524,5860.735000000044,4475.645,182626.9609375,11.021782938297669,7.865,2,4,1,3,2
Cuttack,Cuttack,21-381-03343,2021_12,0.0,27.0149175959524,15339.255000000005,11838.22,223450.5078125,11.642185151509528,7.865,2,4,1,3,2
Cuttack,Cuttack,21-381-03344,2021_12,0.0,27.0149175959524,20196.425000000047,15797.304999999991,246413.71875,14.015738063841962,7.865,2,4,1,3,2
Cuttack,Cuttack,21-381-03345,2021_12,0.0,27.0149175959524,4184.140000000014,3255.16,90173.98046875,9.868286755771567,7.865,2,4,1,3,2
Deogarh,Deogarh,21-373-03346,2021_12,0.0,25.47538684733725,7329.910000000033,8842.615000000005,124164.75,10.50461931196564,6.4075,2,2,1,3,2
Deogarh,Deogarh,21-373-03347,2021_12,0.0,25.47538684733725,8751.715000000084,10298.934999999998,124139.953125,10.655232122800449,6.4075,2,2,1,3,2
Deogarh,Deogarh,21-373-03348,2021_12,0.0,25.47538684733725,6435.450000000012,7701.800000000003,108432.4921875,9.267737296260789,6.4075,2,2,1,3,2
Dhenkanal,Dhenkanal,21-383-03349,2021_12,0.0,26.319780715020805,10477.294999999924,10074.350000000006,123635.02734375,12.247912806723477,8.122499999999999,2,4,2,3,2
Dhenkanal,Dhenkanal,21-383-03350,2021_12,0.0,26.319780715020805,16559.409999999916,15952.634999999997,274174.6875,10.40661915213692,8.122499999999999,2,4,2,3,2
Dhenkanal,Dhenkanal,21-383-03351,2021_12,0.0,26.319780715020805,14099.319999999949,13580.225,200581.796875,10.018259139719463,8.122499999999999,2,4,2,3,2
Dhenkanal,Dhenkanal,21-383-03352,2021_12,0.0,26.319780715020805,13742.420000000042,13397.27,184757.671875,8.889232237395197,8.122499999999999,2,4,2,3,2
Dhenkanal,Dhenkanal,21-383-03353,2021_12,0.0,26.319780715020805,9399.655000000028,9063.830000000002,182651.671875,8.62004883176358,8.122499999999999,2,4,2,3,2
Dhenkanal,Dhenkanal,21-383-03354,2021_12,0.0,26.319780715020805,10924.214999999853,10798.359999999986,125193.23828125,7.556474600427568,8.122499999999999,2,4,2,3,2
Dhenkanal,Dhenkanal,21-383-03355,2021_12,0.0,26.319780715020805,8001.590000000084,7729.714999999967,175064.140625,11.005690095934469,8.122499999999999,2,4,2,3,2
Dhenkanal,Dhenkanal,21-383-03356,2021_12,0.0,26.319780715020805,5453.910000000033,5257.010000000002,138643.65625,9.66507725952748,8.122499999999999,2,4,2,3,2
Gajapati,Gajapati,21-389-03357,2021_12,0.0,25.18372456483483,4094.1600000000326,7166.709999999992,136930.7734375,10.63651770764763,5.0875,3,2,1,3,3
Gajapati,Gajapati,21-389-03358,2021_12,0.0,25.18372456483483,4171.244999999995,7340.760000000002,89815.15625,10.40863531225906,5.0875,3,2,1,3,3
Gajapati,Gajapati,21-389-03359,2021_12,0.0,25.18372456483483,1056.0250000000087,1839.8449999999973,49424.51953125,14.826082874729527,5.0875,3,2,1,3,3
Gajapati,Gajapati,21-389-03360,2021_12,0.0,25.18372456483483,9520.765000000014,15431.395000000004,143511.0390625,9.446486662329212,5.0875,3,2,1,3,3
Gajapati,Gajapati,21-389-03361,2021_12,0.0,25.18372456483483,2578.800000000017,4534.9549999999945,50542.59765625,10.859300476947537,5.0875,3,2,1,3,3
Gajapati,Gajapati,21-389-03362,2021_12,0.0,25.18372456483483,4807.490000000049,8269.850000000006,76087.14453125,5.781671858774662,5.0875,3,2,1,3,3
Gajapati,Gajapati,21-389-03363,2021_12,0.0,25.18372456483483,12996.77000000002,23207.280000000028,102044.4296875,8.929057750759878,5.0875,3,2,1,3,3
Ganjam,Ganjam,21-388-03364,2021_12,0.0,26.26142361349405,8037.054999999935,8093.82,150510.7734375,9.590066049117642,8.98,3,4,1,3,3
Ganjam,Ganjam,21-388-03365,2021_12,0.0,26.26142361349405,5174.59500000003,5217.155000000013,133598.3203125,11.343440448867092,8.98,3,4,1,3,3
Ganjam,Ganjam,21-388-03366,2021_12,0.0,26.26142361349405,4320.049999999959,4339.8399999999965,98999.15234375,11.930598963920906,8.98,3,4,1,3,3
Ganjam,Ganjam,21-388-03367,2021_12,0.0,26.26142361349405,10083.640000000014,10553.214999999997,146426.1484375,10.617112590774097,8.98,3,4,1,3,3
Ganjam,Ganjam,21-388-03368,2021_12,0.0,26.26142361349405,11930.13000000012,11952.814999999988,166389.9453125,9.298692192290131,8.98,3,4,1,3,3
Ganjam,Ganjam,21-388-03369,2021_12,0.0,26.26142361349405,15758.939999999944,15870.650000000009,244214.28125,12.440219618423894,8.98,3,4,1,3,3
Ganjam,Ganjam,21-388-03370,2021_12,0.0,26.26142361349405,17167.64500000002,16781.76,160308.1328125,11.845126039604258,8.98,3,4,1,3,3
Ganjam,Ganjam,21-388-03371,2021_12,0.0,26.26142361349405,16324.22499999986,16441.975000000006,172976.1328125,10.304329514824795,8.98,3,4,1,3,3
Ganjam,Ganjam,21-388-03372,2021_12,0.0,26.26142361349405,14776.709999999965,14896.714999999997,211081.515625,10.553933945069758,8.98,3,4,1,3,3
Ganjam,Ganjam,21-388-03373,2021_12,0.0,26.26142361349405,4805.929999999993,4661.245000000003,153172.859375,9.605119777105534,8.98,3,4,1,3,3
Ganjam,Ganjam,21-388-03374,2021_12,0.0,26.26142361349405,9742.909999999916,9808.254999999996,186746.7265625,12.63879968913393,8.98,3,4,1,3,3
Ganjam,Ganjam,21-388-03375,2021_12,0.0,26.26142361349405,8066.365000000107,7934.874999999993,122666.5390625,9.030082931324191,8.98,3,4,1,3,3
Ganjam,Ganjam,21-388-03376,2021_12,0.0,26.26142361349405,10294.415000000035,10372.274999999994,141038.5234375,11.964334686444678,8.98,3,4,1,3,3
Ganjam,Ganjam,21-388-03377,2021_12,0.0,26.26142361349405,14452.154999999795,14384.53,191323.5625,11.129459096538424,8.98,3,4,1,3,3
Ganjam,Ganjam,21-388-03378,2021_12,0.0,26.26142361349405,28174.62999999989,28360.86,234501.609375,11.711861234167342,8.98,3,4,1,3,3
Ganjam,Ganjam,21-388-03379,2021_12,0.0,26.26142361349405,9297.035000000033,8876.920000000002,158758.578125,10.54086371448422,8.98,3,4,1,3,3
Ganjam,Ganjam,21-388-03380,2021_12,0.0,26.26142361349405,14240.845000000088,14333.285,193808.8203125,11.72404232901601,8.98,3,4,1,3,3
Ganjam,Ganjam,21-388-03381,2021_12,0.0,26.26142361349405,10857.250000000116,10938.87999999999,161552.046875,12.05832419346991,8.98,3,4,1,3,3
Ganjam,Ganjam,21-388-03382,2021_12,0.0,26.26142361349405,43690.93000000017,43994.13499999998,547237.875,11.105842617126491,8.98,3,4,1,3,3
Ganjam,Ganjam,21-388-03383,2021_12,0.0,26.26142361349405,8949.929999999935,9014.155,150866.4765625,10.34966270478638,8.98,3,4,1,3,3
Ganjam,Ganjam,21-388-03384,2021_12,0.0,26.26142361349405,3455.6600000000035,3479.2400000000034,53436.4296875,10.76225432712604,8.98,3,4,1,3,3
Ganjam,Ganjam,21-388-03385,2021_12,0.0,26.26142361349405,12368.130000000005,12506.01000000001,178393.328125,9.999486219819644,8.98,3,4,1,3,3
Jagatsinghapur,Jagatsinghapur,21-380-03386,2021_12,0.0,26.77375648025756,15206.009999999893,9498.845,190920.28125,10.469338744508152,8.7825,3,3,1,3,3
Jagatsinghapur,Jagatsinghapur,21-380-03387,2021_12,0.0,26.77375648025756,3305.079999999987,2077.415,85811.6875,10.311121561250882,8.7825,3,3,1,3,3
Jagatsinghapur,Jagatsinghapur,21-380-03388,2021_12,0.0,26.77375648025756,14596.890000000014,9116.460000000006,166818.453125,9.303840180714388,8.7825,3,3,1,3,3
