objectid,vilnam_soi,dtname,sdtname,block_name,gp_name
319257,KATAMATER,Malkangiri,Malkangiri,Korukonda,Matapaka
319232,FOREST,Malkangiri,Malkangiri,Korukonda,
319259,AKHARPALLI,Malkangiri,Malkangiri,Korukonda,Matapaka
319152,PARSANPALI,Malkangiri,Podia,Podia,Materu
319164,NILIGUDA,Malkangiri,Podia,Podia,Niliguda
319191,CHERUGUDA,Malkangiri,Podia,Podia,
319199,USKALBAG,Malkangiri,Podia,Podia,Niliguda
319625,FOREST,Malkangiri,Podia,Podia,
319208,NAND|BERA,Malkangiri,Podia,Podia,Niliguda
319311,TITIBHERU,Malkangiri,Malkangiri,Korukonda,Challanguda
319331,FOREST,Malkangiri,Malkangiri,Korukonda,
319671,TARAPUR,Malkangiri,Orkel,Korukonda,Chitapari-Iii
319087,FOREST,Malkangiri,Orkel,Korukonda,
319633,SIDHESWARPUR,Malkangiri,Orkel,Korukonda,Chitapari-Iii
587542,USKAPALLI,Malkangiri,Orkel,Korukonda,Potrel
319089,ORKEL,Malkangiri,Orkel,Korukonda,
319670,SANTOSHPUR,Malkangiri,Orkel,Korukonda,Chitapari-Iii
319106,PRAMILAPADAR,Malkangiri,Orkel,Korukonda,Potrel
319132,CHITAPARI,Malkangiri,Orkel,Korukonda,Potrel
587537,FOREST,Malkangiri,Orkel,Korukonda,
318760,TARLAKOTA,Malkangiri,Orkel,Korukonda,Tarlakotta
319107,GAUDAPUT,Malkangiri,Jodamba,Chitrakonda,Badapada
319118,MATIKHALA,Malkangiri,Jodamba,Chitrakonda,Jodamba
319122,KHAJURIGUDA,Malkangiri,Jodamba,Chitrakonda,Nakamamudi
319137,BIHANAGUDI,Malkangiri,Jodamba,Chitrakonda,Jodamba
319131,MUNDIGUMA,Malkangiri,Jodamba,Chitrakonda,Panasput
319141,SINDIPUT,Malkangiri,Jodamba,Chitrakonda,Panasput
319150,TUTUGUMI,Malkangiri,Jodamba,Chitrakonda,Panasput
319145,DARAGUDA,Malkangiri,Jodamba,Chitrakonda,Doraguda
319146,GORASETHU,Malkangiri,Jodamba,Chitrakonda,Panasput
319159,MUKUDUPALI,Malkangiri,Jodamba,Chitrakonda,Panasput
319143,BHITARDARLABEDA,Malkangiri,Jodamba,Chitrakonda,Jodamba
319211,BALIMELA RESERVOIR,Malkangiri,Jodamba,Chitrakonda,
319149,KUTUNIPADAR,Malkangiri,Jodamba,Chitrakonda,Jodamba
319162,PODAKHALA,Malkangiri,Jodamba,Chitrakonda,Nakamamudi
319153,PANASPADAR,Malkangiri,Jodamba,Chitrakonda,Jodamba
319160,PANAPADER,Malkangiri,Jodamba,Chitrakonda,Jodamba
319165,FOREST,Malkangiri,Jodamba,Chitrakonda,
319172,PALASAPADER,Malkangiri,Jodamba,Chitrakonda,
319181,RAMAGUDA,Malkangiri,Jodamba,Chitrakonda,Papermetla
319229,FOREST,Malkangiri,Chitrakonda,Chitrakonda,
319126,MAJHIGUDA,Malkangiri,Chitrakonda,Chitrakonda,Nakamamudi
319148,GARDENPADAR,Malkangiri,Chitrakonda,Chitrakonda,Nakamamudi
319125,DUDUMAGUDA,Malkangiri,Chitrakonda,Chitrakonda,Nakamamudi
319139,PURUNAPANI,Malkangiri,Chitrakonda,Chitrakonda,Nakamamudi
319136,APANAMAL,Malkangiri,Orkel,Chitrakonda,Somanathpur
319147,GAJALBANDHA,Malkangiri,Chitrakonda,Chitrakonda,Nakamamudi
318761,RANGAMGUDA,Malkangiri,Orkel,Chitrakonda,Somanathpur
319155,BALICHUAN,Malkangiri,Chitrakonda,Chitrakonda,Nakamamudi
319169,KENDUGUDA,Malkangiri,Chitrakonda,Chitrakonda,Nakamamudi
319157,MAHESWARPUR,Malkangiri,Orkel,Chitrakonda,Somanathpur
319180,KHARKAGUDA,Malkangiri,Chitrakonda,Chitrakonda,Nakamamudi
319182,SOMNATHPUR,Malkangiri,Orkel,Chitrakonda,Somanathpur
319189,KANDELAGUDA,Malkangiri,Orkel,Chitrakonda,Somanathpur
319192,KONDABAMRENG,Malkangiri,Chitrakonda,Chitrakonda,Nakamamudi
587538,FOREST,Malkangiri,Orkel,Chitrakonda,
319203,PILAKUSUMI,Malkangiri,Orkel,Chitrakonda,Somanathpur
319198,DUDUMAGUDA,Malkangiri,Orkel,Chitrakonda,Nakamamudi
319207,KONDELBANDHA,Malkangiri,Orkel,Chitrakonda,Somanathpur
319209,FOREST,Malkangiri,Orkel,Chitrakonda,
319222,KADAMGUDA,Malkangiri,Orkel,Chitrakonda,Somanathpur
319210,BANASULBHATA,Malkangiri,Orkel,Chitrakonda,Somanathpur
319221,PATANAGUDA,Malkangiri,Malkangiri,Korukonda,Tarlakotta
319219,KALIAMUNDA,Malkangiri,Malkangiri,Korukonda,Tarlakotta
319274,TARALAKOTA RF,Malkangiri,Orkel,Korukonda,
319234,SIMILIGUDA,Malkangiri,Malkangiri,Korukonda,
319237,ADIGUDA,Malkangiri,Malkangiri,Korukonda,Tarlakotta
319251,DHAUDAGUDA,Malkangiri,Orkel,Chitrakonda,
319254,KARANJAGUDA,Malkangiri,Malkangiri,Korukonda,Tarlakotta
319271,MACHIAMBA,Malkangiri,Orkel,Chitrakonda,Gangala
319273,FOREST,Malkangiri,Orkel,Chitrakonda,
319218,SIMAGANDHI,Malkangiri,Orkel,Chitrakonda,Somanathpur
319226,TOTAGUDA,Malkangiri,Orkel,Chitrakonda,Somanathpur
319233,PODAKHAL,Malkangiri,Orkel,Chitrakonda,Somanathpur
319240,HATIAMBA,Malkangiri,Orkel,Chitrakonda,Somanathpur
319239,MANGARAJODI,Malkangiri,Orkel,Chitrakonda,Parkhanmalla
319646,MAYURBANDI,Malkangiri,Orkel,Chitrakonda,Somanathpur
319647,PARAJAPADAR,Malkangiri,Orkel,Chitrakonda,Kudumulugumma
319249,MAJURLENDI,Malkangiri,Orkel,Chitrakonda,Kudumulugumma
319261,FOREST,Malkangiri,Orkel,Chitrakonda,
319256, ,Malkangiri,Orkel,Chitrakonda,
319215,TAIMAL,Malkangiri,Chitrakonda,Chitrakonda,Nakamamudi
319245,RAVA,Malkangiri,Chitrakonda,Chitrakonda,Nakamamudi
319265,DANDARUWEDA,Malkangiri,Chitrakonda,Chitrakonda,
319247,MUDULIGUDA,Malkangiri,Chitrakonda,Chitrakonda,Nakamamudi
319275,TIKARAPADA,Malkangiri,Orkel,Chitrakonda,Kudumulugumma
319267,FOREST,Malkangiri,Chitrakonda,Chitrakonda,
318762,BAYAPADA,Malkangiri,Chitrakonda,Chitrakonda,Nakamamudi
319286,GANGAPADA,Malkangiri,Chitrakonda,Chitrakonda,Nakamamudi
319279,GIRINGIWADA,Malkangiri,Orkel,Khairaput,Papermetla
318767,SURIPODA,Malkangiri,Chitrakonda,Chitrakonda,Nakamamudi
319262,RAMAPUR,Malkangiri,Orkel,Chitrakonda,Parkhanmalla
319264,KANTASARU,Malkangiri,Orkel,Chitrakonda,Kudumulugumma
319269,CHILIPODAR,Malkangiri,Orkel,Chitrakonda,Kudumulugumma
319266,RANGINIGUDA,Malkangiri,Orkel,Chitrakonda,Parkhanmalla
319272,DORAGUDA,Malkangiri,Orkel,Chitrakonda,Kudumulugumma
319276,DANGAKUNDA,Malkangiri,Orkel,Chitrakonda,Parkhanmalla
319284,PAKHANAGUDA,Malkangiri,Orkel,Chitrakonda,Kudumulugumma
319296,TEKAGUDA,Malkangiri,Orkel,Chitrakonda,Parkhanmalla
319303,PARKANMALA,Malkangiri,Orkel,Chitrakonda,Parkhanmalla
318768,BALIGUDA,Malkangiri,Orkel,Chitrakonda,Kudumulugumma
319283,DEGRA,Malkangiri,Orkel,Chitrakonda,Pedawada
319295,KUDUMULUGUMA,Malkangiri,Orkel,Chitrakonda,Kudumulugumma
319282,FOREST,Malkangiri,Orkel,Chitrakonda,
319293,MANIKAPUR,Malkangiri,Orkel,Chitrakonda,Kudumulugumma
319302,DANDASENAGUDA,Malkangiri,Orkel,Chitrakonda,Kudumulugumma
319312,GUNDRIGUDA,Malkangiri,Orkel,Chitrakonda,Kudumulugumma
319310,PUJHARIGUDA,Malkangiri,Orkel,Chitrakonda,Kudumulugumma
319316,PADIAPALI,Malkangiri,Orkel,Chitrakonda,Kudumulugumma
319320,NUAGUDA,Malkangiri,Orkel,Khairaput,Kudumulugumma
319323,FOREST,Malkangiri,Malkangiri,Malkangiri,
319623,FOREST,Malkangiri,Kalimela,Kalimela,
318988,FOREST,Malkangiri,Kalimela,Kalimela,
319005,ERABANAPALLI,Malkangiri,Kalimela,Kalimela,Materu
319025,GUMUKA,Malkangiri,Kalimela,Kalimela,Gumuka
319034,MANDAPALLI,Malkangiri,Malkangiri,Korukonda,Mandapalli
319050,PULIMETALA,Malkangiri,Kalimela,Korukonda,Mandapalli
319048,FOREST,Malkangiri,Kalimela,Korukonda,
319064,DUMUMETALA,Malkangiri,Malkangiri,Korukonda,Mandapalli
319081,BADALI,Malkangiri,Kalimela,Korukonda,Badili
319069,KACHAL - BARA,Malkangiri,Malkangiri,Korukonda,Mandapalli
319028,MANTRIPUT,Malkangiri,Chitrakonda,Korukonda,Nilakamberu
319031,PADALPUT,Malkangiri,Chitrakonda,Korukonda,Nilakamberu
319054,TUNNELCAMP,Malkangiri,Chitrakonda,Korukonda,Tunnel-Camp
319632,CHIMITAPALLI,Malkangiri,Orkel,Korukonda,Old-Chimitapalli
319067,CHITAPARI,Malkangiri,Orkel,Korukonda,Potrel
319096,NILAKHAMAR,Malkangiri,Orkel,Korukonda,Nilakamberu
319072,NUAGAM,Malkangiri,Orkel,Korukonda,Chitapari-Iii
319066,JHATIGUDA,Malkangiri,Orkel,Korukonda,
587543,B>LIMELA NAGAR,Malkangiri,Orkel,Korukonda,
319076,BANAGIRI,Malkangiri,Orkel,Korukonda,
319077,CHERUGURA,Malkangiri,Malkangiri,Korukonda,Dudametta
587536,MARIWARA,Malkangiri,Malkangiri,Korukonda,Mariwada
319624,FOREST,Malkangiri,Malkangiri,Korukonda,
319104,KAMAWARA,Malkangiri,Orkel,Korukonda,Kamwada
319105,FOREST,Malkangiri,Malkangiri,Korukonda,
319103,BALAKATI,Malkangiri,Malkangiri,Korukonda,Dudametta
319108,FOREST,Malkangiri,Orkel,Korukonda,
319112,PALMETA,Malkangiri,Malkangiri,Korukonda,Dudametta
319120,DUDAMETA,Malkangiri,Malkangiri,Korukonda,Dudametta
319144,TUMSAPALI,Malkangiri,Malkangiri,Korukonda,Tumuspalli
319100,KARELMETLA,Malkangiri,Malkangiri,Korukonda,
319113,GURAKHUNTA,Malkangiri,Malkangiri,Korukonda,Serpalli
319116,PALKANDA,Malkangiri,Malkangiri,Korukonda,Sikhapalli
319168,CHIRUPALI,Malkangiri,Malkangiri,Korukonda,
319142,SIKHPALI,Malkangiri,Malkangiri,Korukonda,
319128,PONARGUDA,Malkangiri,Malkangiri,Korukonda,Gorakhunta
319121,FOREST,Malkangiri,Malkangiri,Korukonda,
318759,DHARIGUDA,Malkangiri,Malkangiri,Korukonda,Tandiki
319177,SINGARAJAKUNTA,Malkangiri,Malkangiri,Korukonda,Tandapalli
319158,FOREST,Malkangiri,Malkangiri,Korukonda,
319161,KORUKONDA,Malkangiri,Malkangiri,Korukonda,Korukonda
319135,KICHIBHELI,Malkangiri,Malkangiri,Korukonda,Dudametta
318757,BUDUGUDA,Malkangiri,Malkangiri,Korukonda,Korukonda
319151,KUMBHARGUDA,Malkangiri,Malkangiri,Korukonda,Korukonda
318758,FOREST,Malkangiri,Malkangiri,Korukonda,
319163,FOREST,Malkangiri,Malkangiri,Malkangiri,
319178,NUAGUDA,Malkangiri,Malkangiri,Korukonda,Nuaguda
319186,SARADHAGURA,Malkangiri,Malkangiri,Korukonda,Korukonda
319179,FOREST,Malkangiri,Malkangiri,Korukonda,
319212,BOILAPARI,Malkangiri,Malkangiri,Malkangiri,Challanguda
319133,M.V. 36,Malkangiri,Orkel,Chitrakonda,Somanathpur
319176,POTREL,Malkangiri,Orkel,Korukonda,Potrel
319171,FOREST,Malkangiri,Orkel,Korukonda,
318756,SARADAGUDA,Malkangiri,Orkel,Chitrakonda,Korukonda
319175,DHUMUSOLIGUDA,Malkangiri,Malkangiri,Korukonda,Tarlakotta
319154, ,Malkangiri,Orkel,Korukonda,
319184,RANGAMATIGUDA,Malkangiri,Orkel,Korukonda,Tarlakotta
319196,PUSHPALI,Malkangiri,Orkel,Korukonda,Tarlakotta
319223,SARAGIGUDA,Malkangiri,Malkangiri,Korukonda,Bhejaguda
319205,SIMAKONDA,Malkangiri,Orkel,Korukonda,Tarlakotta
319190,SULIAPADAR,Malkangiri,Malkangiri,Korukonda,Korukonda
319213,NILIMARI,Malkangiri,Malkangiri,Malkangiri,Goudaguda
319220,KOILIPARI,Malkangiri,Malkangiri,Korukonda,Korukonda
319228,FOREST,Malkangiri,Malkangiri,Malkangiri,
319235,GAUDAGUDA,Malkangiri,Malkangiri,Malkangiri,Goudaguda
319253,GOREGURA,Malkangiri,Malkangiri,Malkangiri,Goudaguda
319248,BATAPALI,Malkangiri,Malkangiri,Malkangiri,Goudaguda
319255,DANIGUDA,Malkangiri,Malkangiri,Malkangiri,Sindrimal
319258,FOREST,Malkangiri,Malkangiri,Malkangiri,
319277,TALAGUDA,Malkangiri,Malkangiri,Malkangiri,Sindrimal
319201,TANDAPALI,Malkangiri,Malkangiri,Korukonda,Tandapalli
319200,TAMSA,Malkangiri,Malkangiri,Malkangiri,Tamasa
319204,JAGANATHPALI,Malkangiri,Malkangiri,Malkangiri,Tamasa
319224,JAGATAPALI,Malkangiri,Malkangiri,Korukonda,
319236,SHYAMNAGAR,Malkangiri,Malkangiri,Korukonda,
319243,MUNUSA,Malkangiri,Malkangiri,Malkangiri,Tamasa
319244,LAXMANPUR,Malkangiri,Malkangiri,Korukonda,
319290,FOREST,Malkangiri,Malkangiri,Korukonda,
319263,SIADIMALA,Malkangiri,Malkangiri,Korukonda,Nuaguda
319291,MALKANGIRI,Malkangiri,Malkangiri,Malkangiri,
319278,MUNUSKONDA,Malkangiri,Malkangiri,Malkangiri,Sindrimal
318763,CHAMPAKHARI,Malkangiri,Malkangiri,Malkangiri,Sindrimal
319342,FOREST,Malkangiri,Malkangiri,Malkangiri,
319304,MUNUSA,Malkangiri,Malkangiri,Malkangiri,Sindrimal
319309,SIMAGUDI,Malkangiri,Malkangiri,Malkangiri,Sindrimal
319336,RSERVOIR,Malkangiri,Malkangiri,Malkangiri,
319321,SORISHAMAL,Malkangiri,Malkangiri,Malkangiri,Sindrimal
319341,SINDHRIMALA,Malkangiri,Malkangiri,Malkangiri,
319353,TELIMETA,Malkangiri,Malkangiri,Malkangiri,Jharapalli
319379,JHARAPALI,Malkangiri,Malkangiri,Malkangiri,Jharapalli
318764,NUAGUDA,Malkangiri,Malkangiri,Korukonda,Challanguda
319281,BANKIGUDA,Malkangiri,Malkangiri,Korukonda,Challanguda
319297,G>NDHIP>LI,Malkangiri,Malkangiri,Korukonda,Challanguda
319288,CHALANGUDA,Malkangiri,Malkangiri,Korukonda,Challanguda
319305,SINGALGUDA,Malkangiri,Malkangiri,Korukonda,Challanguda
319313,ALUR,Malkangiri,Malkangiri,Korukonda,Challanguda
319337,BANDAKIGUDA,Malkangiri,Malkangiri,Korukonda,Tandiki
319348,TANDIKI,Malkangiri,Malkangiri,Korukonda,Tandiki
319352,TANGAGUDA,Malkangiri,Malkangiri,Korukonda,Tandiki
319375,NUABANDIKI,Malkangiri,Malkangiri,Korukonda,Tandiki
319193,KODALIBANDHA,Malkangiri,Jodamba,Chitrakonda,Andrapalli
319225,GHUSUMPADAR,Malkangiri,Jodamba,Chitrakonda,Andrapalli
319246,GHANABEDA,Malkangiri,Jodamba,Chitrakonda,Panasput
319214,KUMUDAGUDA,Malkangiri,Jodamba,Chitrakonda,Panasput
319227,ANDIRAPALI,Malkangiri,Jodamba,Chitrakonda,Andrapalli
319230,TABALAGUDA,Malkangiri,Jodamba,Chitrakonda,Panasput
319238,TIKARPODA,Malkangiri,Jodamba,Chitrakonda,Andrapalli
319252,BACHILIPADAR,Malkangiri,Jodamba,Chitrakonda,Andrapalli
319241,ARAPADAR,Malkangiri,Jodamba,Chitrakonda,Andrapalli
319250,TENTULIPADER,Malkangiri,Jodamba,Chitrakonda,Andrapalli
319260,KODIGANDHI,Malkangiri,Jodamba,Chitrakonda,Andrapalli
319270,SADARAM,Malkangiri,Jodamba,Chitrakonda,
319268,BHAJAGUDA,Malkangiri,Jodamba,Chitrakonda,Andrapalli
319294,FOREST,Malkangiri,Jodamba,Chitrakonda,
318766,TIKARAPADA,Malkangiri,Chitrakonda,Chitrakonda,Nakamamudi
319300,MARIVEDA,Malkangiri,Jodamba,Chitrakonda,
318765,SANYASIGUDA,Malkangiri,Jodamba,Chitrakonda,
319280,NANAMANJARI,Malkangiri,Jodamba,Chitrakonda,
319306,AMBILIBEDA,Malkangiri,Chitrakonda,Chitrakonda,Nakamamudi
319299,TABER,Malkangiri,Jodamba,Chitrakonda,
319347,PINDAJANGAR,Malkangiri,Mudulipada,Khairaput,Mudulipoda
319351,PATRAPUT,Malkangiri,Mudulipada,Khairaput,Andrahal
319357,GOKHARIPADA,Malkangiri,Mudulipada,Khairaput,Mudulipoda
319365,BONDAPADA,Malkangiri,Mudulipada,Khairaput,Mudulipoda
319359,KRISANIPADA,Malkangiri,Mudulipada,Khairaput,Mudulipoda
319361,SILAGUDA,Malkangiri,Mudulipada,Khairaput,Mudulipoda
319368,KHILAGUDA,Malkangiri,Mudulipada,Khairaput,Andrahal
319362,CHALANPADA,Malkangiri,Mudulipada,Khairaput,Mudulipoda
319366,MUDULIPADA,Malkangiri,Mudulipada,Khairaput,Mudulipoda
319373,BANDHAGUDA,Malkangiri,Mudulipada,Khairaput,Mudulipoda
319372,DANTIPADA,Malkangiri,Mudulipada,Khairaput,Mudulipoda
319377,BADABEL,Malkangiri,Mudulipada,Khairaput,Andrahal
319389,SURENDRAPUT,Malkangiri,Mudulipada,Khairaput,
319401,BADAPADA,Malkangiri,Mudulipada,Khairaput,Mudulipoda
319407,ANDRAHAL,Malkangiri,Mudulipada,Khairaput,Andrahal
319402,KATAMAGUDA,Malkangiri,Mudulipada,Khairaput,Andrahal
319430,DUMURIPADA,Malkangiri,Mudulipada,Khairaput,Andrahal
319411,DORAPADAR,Malkangiri,Mudulipada,Khairaput,
319431,RAULIGUDA (KADAMGUDA),Malkangiri,Mudulipada,Khairaput,
319435,HATAMAGUDA,Malkangiri,Mudulipada,Khairaput,Andrahal
319380,SINDHIGUDA,Malkangiri,Mudulipada,Khairaput,Kiango
319398,BHALIAPADAR,Malkangiri,Mudulipada,Khairaput,Andrahal
319423,DASARATHAPUR,Malkangiri,Mudulipada,Khairaput,
319432,KODAPUT,Malkangiri,Mudulipada,Khairaput,Bilaput
319438,ANAGEL,Malkangiri,Mudulipada,Khairaput,Badodural
318741,HANUMAL,Koraput,Machh kund,Lamtaput,Onkadelli
317076,ANKADELLI,Koraput,Machh kund,Lamtaput,Onkadelli
317066,ANKADELLI,Koraput,Machh kund,Lamtaput,Chikenput
317074,GUTALPARHA,Koraput,Machh kund,Lamtaput,Onkadelli
317075,ANKADELLI,Koraput,Machh kund,Lamtaput,
316941,JALAPUT,Koraput,Machh kund,Lamtaput,Attanda
316960,KINUMUNG,Koraput,Machh kund,Lamtaput,Bilaput
317001,KANTA,Koraput,Machh kund,Lamtaput,Kularsing
317013,ANUMANJAR,Koraput,Machh kund,Lamtaput,Bilaput
317045,FOREST,Koraput,Machh kund,Lamtaput,
317073,BANGURUPARA,Koraput,Machh kund,Lamtaput,Godihanjar
317056,FOREST,Koraput,Machh kund,Lamtaput,
317082,BARAKICHAP,Koraput,Machh kund,Lamtaput,Godihanjar
317088,FOREST,Koraput,Machh kund,Lamtaput,
317102,SANKICHAB,Koraput,Machh kund,Lamtaput,Godihanjar
319437,GOILIKUNDA,Malkangiri,Mudulipada,Khairaput,
319439,SITAPUR,Malkangiri,Mudulipada,Khairaput,
319397,TULAGURAM,Malkangiri,Mudulipada,Khairaput,Mudulipoda
319469,GOIGUDA,Malkangiri,Mudulipada,Khairaput,Andrahal
319467,SANADURAL,Malkangiri,Mudulipada,Khairaput,Badodural
319454,BALIGUDA,Malkangiri,Mudulipada,Khairaput,Badodural
319453,PRASANTAPUT,Malkangiri,Mudulipada,Khairaput,
319463,PAKHANAGUDA,Malkangiri,Mudulipada,Khairaput,Kadamguda
319471,SANUGUDA,Malkangiri,Mudulipada,Khairaput,Badodural
319477,KUTUNIPADAR,Malkangiri,Mudulipada,Khairaput,Badodural
319486,DABUGUDA  (B),Malkangiri,Mudulipada,Khairaput,
319497,SISAPUT,Malkangiri,Mudulipada,Khairaput,Badodural
319504,CHAPALAPADA,Malkangiri,Mudulipada,Khairaput,Kadamguda
319503,DHEMASAPADAR,Malkangiri,Mudulipada,Khairaput,Kadamguda
319494,DANGARAPALLI,Malkangiri,Mudulipada,Khairaput,
319506,BALIKUNDA,Malkangiri,Mudulipada,Khairaput,Badodural
319509,BARANGABADI,Malkangiri,Mudulipada,Khairaput,Badodural
319511,MAINSIKHAL,Malkangiri,Mudulipada,Khairaput,Govindapalli
319517,PARUGUDA,Malkangiri,Mudulipada,Khairaput,Madkapadar
319521,PUJARIGUDA,Malkangiri,Mudulipada,Khairaput,Udulibeda
317107,JALABHANDAR,Koraput,Machh kund,Lamtaput,
319481,MALIGUDA,Malkangiri,Mudulipada,Khairaput,Badodural
317093,BURUDEL,Koraput,Machh kund,Lamtaput,Badigada
317138,RIDAL,Koraput,Machh kund,Lamtaput,Badigada
317115,APUDUGUDA,Koraput,Machh kund,Lamtaput,Badigada
317109,KHARASAPADA,Koraput,Machh kund,Lamtaput,Chikenput
319498,BADADURAL,Malkangiri,Mudulipada,Khairaput,Badodural
319507,KANTABAUNSA,Malkangiri,Mudulipada,Khairaput,Badodural
317186,BADIGAR,Koraput,Machh kund,Lamtaput,Badigada
319532,DALAPATIGUDA,Malkangiri,Mudulipada,Khairaput,Badodural
317149,GORIHANJAR,Koraput,Machh kund,Lamtaput,Godihanjar
317150,BANDHAPARA,Koraput,Machh kund,Lamtaput,Godihanjar
317163,FOREST,Koraput,Machh kund,Lamtaput,
317144,CHIKINIPUT,Koraput,Machh kund,Lamtaput,Chikenput
317190,MACHHAKUNDA,Koraput,Machh kund,Lamtaput,Chikenput
317170,UPAPARA,Koraput,Machh kund,Lamtaput,Guneipada
317182,AMBAPADA,Koraput,Machh kund,Lamtaput,Guneipada
317189,SAILPARA,Koraput,Machh kund,Lamtaput,Guneipada
317181,FOREST,Koraput,Machh kund,Lamtaput,
587498,GUEIPARA,Koraput,Machh kund,Lamtaput,Guneipada
319285,GUDUMUPADAR,Malkangiri,Malkangiri,Malkangiri,Birlaxmanpur
319307,ARAMUNDA,Malkangiri,Malkangiri,Malkangiri,Gangala
319287,FOREST,Malkangiri,Malkangiri,Malkangiri,
319334,TAPAGUDA,Malkangiri,Malkangiri,Malkangiri,Markapalli
319324,PEDABARA,Malkangiri,Malkangiri,Malkangiri,Pedawada
319335,BARAJA,Malkangiri,Malkangiri,Malkangiri,Pedawada
319340,MARAKAPALI,Malkangiri,Malkangiri,Malkangiri,Markapalli
319344,BAYANAIKGUDA,Malkangiri,Malkangiri,Malkangiri,Gangala
319349,GANGALA,Malkangiri,Malkangiri,Malkangiri,Gangala
319355,SARGIGUDA,Malkangiri,Malkangiri,Malkangiri,Bhejaguda
319301,TOTAGUDA,Malkangiri,Jodamba,Chitrakonda,Papermetla
319317,FOREST,Malkangiri,Jodamba,Chitrakonda,
319315,JANTRI,Malkangiri,Jodamba,Chitrakonda,
319314,ARALIPADA,Malkangiri,Jodamba,Chitrakonda,Andrapalli
319330,KICHAPADA,Malkangiri,Mudulipada,Khairaput,Mudulipoda
319322,DHAKADPADAR,Malkangiri,Jodamba,Chitrakonda,Andrapalli
319319,ANGURAGUDA,Malkangiri,Mudulipada,Khairaput,
319332,DABUGUDA,Malkangiri,Jodamba,Chitrakonda,Andrapalli
319328,BARAGUDA,Malkangiri,Mudulipada,Khairaput,Mudulipoda
319356,TUSAIPADA,Malkangiri,Mudulipada,Khairaput,Mudulipoda
319308,KHAJURIGUDA,Malkangiri,Chitrakonda,Chitrakonda,Jodamba
319292,PURUNAGUMA,Malkangiri,Orkel,Chitrakonda,Kudumulugumma
319289,ORINGI,Malkangiri,Orkel,Khairaput,Rasbeda
319298,BHATAGUDA,Malkangiri,Orkel,Khairaput,Nakamamudi
319318,TAGABEDA,Malkangiri,Orkel,Khairaput,Rasbeda
319326,MUDULIGUDA,Malkangiri,Orkel,Khairaput,Rasbeda
335723,FOREST,Malkangiri,Orkel,Khairaput,
319327,PALAKAGUDA,Malkangiri,Orkel,Khairaput,Rasbeda
319346,GADIPUT,Malkangiri,Orkel,Khairaput,Rasbeda
319382,FOREST,Malkangiri,Mudulipada,Khairaput,
319333,LIMAGUDA,Malkangiri,Orkel,Chitrakonda,Pedawada
319325,SINDHIGUDA,Malkangiri,Orkel,Chitrakonda,Parkhanmalla
319329,LAKTIGUDA,Malkangiri,Orkel,Chitrakonda,Kudumulugumma
319338,SIRIPETA,Malkangiri,Orkel,Chitrakonda,Parkhanmalla
319339,CHITAPARI,Malkangiri,Orkel,Chitrakonda,Kudumulugumma
319345,NALIGUDA,Malkangiri,Orkel,Chitrakonda,Kudumulugumma
319363,GOTIGUDA,Malkangiri,Orkel,Chitrakonda,Kudumulugumma
319369,PUSHPALI,Malkangiri,Orkel,Khairaput,Podaghat
319370,KHAIRAPALI,Malkangiri,Malkangiri,Mathili,Naikguda
319371,BUTIGUDA,Malkangiri,Orkel,Khairaput,Rasbeda
587539,RAHASBEDA,Malkangiri,Orkel,Khairaput,Rasbeda
319360,FOREST,Malkangiri,Orkel,Khairaput,
319367,BANDIGUDA,Malkangiri,Mudulipada,Khairaput,Mudulipoda
319383,MUNDIGUDA,Malkangiri,Mudulipada,Khairaput,Rasbeda
319384,KENDUGUDA,Malkangiri,Mudulipada,Khairaput,Khairaput
319400,BAUNSAPADA,Malkangiri,Mudulipada,Khairaput,Mudulipoda
319392,MAJHIGUDA,Malkangiri,Mudulipada,Khairaput,Khairaput
319406,KHAIRAPUTA,Malkangiri,Mudulipada,Khairaput,Khairaput
319418,KANDHATALGUDA,Malkangiri,Mudulipada,Khairaput,Khairaput
319420,UPARAPUT,Malkangiri,Mudulipada,Khairaput,Khairaput
319387,SIKHAPALI,Malkangiri,Orkel,Khairaput,Podaghat
319393,KALAPALI,Malkangiri,Orkel,Khairaput,Khairaput
319388,TANGAGUDA,Malkangiri,Malkangiri,Mathili,
319385,MUTEBEDA,Malkangiri,Malkangiri,Mathili,Naikguda
319403,MALIGUDA,Malkangiri,Malkangiri,Mathili,Naikguda
319396,GAUDAGUDA,Malkangiri,Mathili,Mathili,Chaulamendi
319419,CHaLANAGURHA,Malkangiri,Malkangiri,Mathili,Naikguda
319649,KUASIGURHA,Malkangiri,Malkangiri,Mathili,Naikguda
319436,PODAGHAT,Malkangiri,Mudulipada,Khairaput,Podaghat
319415,FOREST,Malkangiri,Mathili,Mathili,
319413,BAYAGUDA,Malkangiri,Mudulipada,Khairaput,Khairaput
319648,BASUDEBAPUR,Malkangiri,Mudulipada,Khairaput,
319422,KUMBHARPUT,Malkangiri,Mudulipada,Khairaput,Khairaput
319414,DORAGUDA,Malkangiri,Mudulipada,Khairaput,
319433,TANKAMUNDA,Malkangiri,Mudulipada,Khairaput,Khairaput
319425,KARADA,Malkangiri,Mudulipada,Khairaput,Khairaput
319428,PUSURUGUDA,Malkangiri,Mudulipada,Khairaput,Kadamguda
319446,PANDRAGUDA,Malkangiri,Mudulipada,Khairaput,Kadamguda
